user_id,age,country,subscription_type,registration_date,total_watch_time_hours,age_group
U0449,45,Mexico,Premium,2023-10-17,354.8,41-50 years
U0450,47,Colombia,Basic,2024-01-03,63.8,41-50 years
U0451,49,Chile,Basic,2022-01-19,316.2,41-50 years
U0452,62,Mexico,Basic,2022-02-28,186.0,61-70 years
U0453,28,Peru,Basic,2024-01-03,524.0,21-30 years
U0454,26,Argentina,Premium,2022-12-10,719.9,21-30 years
U0455,34,Argentina,Premium,2022-09-05,205.9,31-40 years
U0456,33,Mexico,Standard,2023-03-29,25.5,31-40 years
U0457,22,Argentina,Standard,2023-06-04,153.8,21-30 years
U0458,39,Chile,Standard,2023-07-20,93.1,31-40 years
U0460,65,Colombia,Standard,2023-05-06,318.2,61-70 years
U0461,60,Colombia,Basic,2023-09-29,113.9,51-60 years
U0462,45,Colombia,Standard,2022-04-22,283.3,41-50 years
U0463,60,Mexico,Basic,2024-01-31,163.8,51-60 years
U0464,60,Colombia,Basic,2022-03-16,71.9,51-60 years
U0465,46,Peru,Basic,2023-08-22,271.4,41-50 years
U0466,53,Colombia,Basic,2022-05-24,118.8,51-60 years
U0467,33,Colombia,Basic,2022-06-18,51.7,31-40 years
U0468,35,Mexico,Basic,2024-02-25,315.8,31-40 years
U0469,24,Chile,Standard,2022-09-05,165.2,21-30 years
U0470,61,Mexico,Basic,2022-09-21,173.3,61-70 years
U0471,41,Argentina,Standard,2022-04-29,152.6,41-50 years
U0472,37,Chile,Basic,2022-01-15,403.8,31-40 years
U0473,62,Colombia,Premium,2024-01-27,642.9,61-70 years
U0474,23,Colombia,Standard,2024-03-01,446.9,21-30 years
U0475,51,Argentina,Basic,2023-10-30,358.7,51-60 years
U0476,43,Mexico,Basic,2022-09-09,190.2,41-50 years
U0477,39,Chile,Standard,2023-04-23,517.8,31-40 years
U0478,31,Peru,Basic,2023-07-24,224.1,31-40 years
U0479,20,Mexico,Basic,2022-03-17,432.7,11-20 years
U0480,21,Colombia,Standard,2022-04-21,78.4,21-30 years
U0481,48,Mexico,Premium,2023-02-05,213.0,41-50 years
U0482,62,Colombia,Standard,2023-06-27,390.4,61-70 years
U0483,18,Colombia,Standard,2023-07-17,482.2,11-20 years
U0484,31,Colombia,Basic,2022-12-22,366.6,31-40 years
U0485,27,Colombia,Standard,2022-05-13,630.0,21-30 years
U0486,54,Colombia,Standard,2022-06-17,340.5,51-60 years
U0487,55,Mexico,Standard,2023-10-19,379.2,51-60 years
U0488,34,Argentina,Basic,2022-03-06,466.8,31-40 years
U0489,46,Colombia,Basic,2022-01-19,434.0,41-50 years
U0490,35,Colombia,Premium,2023-05-29,95.7,31-40 years
U0491,44,Colombia,Standard,2023-11-13,440.6,41-50 years
U0492,60,Mexico,Basic,2023-04-20,158.3,51-60 years
U0493,26,Argentina,Basic,2023-04-21,371.6,21-30 years
U0494,57,Mexico,Basic,2023-07-04,416.0,51-60 years
U0495,57,Peru,Basic,2022-11-13,244.2,51-60 years
U0496,53,Colombia,Basic,2022-11-30,398.8,51-60 years
U0497,58,Colombia,Basic,2023-10-21,392.6,51-60 years
U0498,54,Argentina,Basic,2022-10-23,83.6,51-60 years
U0499,32,Argentina,Basic,2023-10-26,232.8,31-40 years
U0500,22,Mexico,Basic,2022-04-06,265.0,21-30 years
U0501,33,Mexico,Standard,2023-04-02,244.3,31-40 years
U0502,62,Mexico,Standard,2023-02-03,174.6,61-70 years
U0503,52,Colombia,Basic,2024-02-16,411.8,51-60 years
U0504,63,Colombia,Standard,2022-10-15,364.8,61-70 years
U0505,53,Argentina,Basic,2023-08-29,251.1,51-60 years
U0506,19,Argentina,Basic,2024-01-13,295.4,11-20 years
U0507,46,Mexico,Premium,2023-12-01,144.8,41-50 years
U0508,48,Mexico,Premium,2023-03-15,156.0,41-50 years
U0509,60,Argentina,Standard,2023-04-18,393.3,51-60 years
U0510,25,Mexico,Basic,2022-10-08,86.5,21-30 years
U0511,33,Argentina,Premium,2022-03-29,117.2,31-40 years
U0512,55,Argentina,Basic,2022-10-16,158.0,51-60 years
U0513,38,Colombia,Premium,2023-12-05,448.3,31-40 years
U0514,23,Colombia,Basic,2022-09-10,504.3,21-30 years
U0515,54,Colombia,Premium,2024-02-07,65.6,51-60 years
U0516,51,Colombia,Basic,2023-02-07,172.6,51-60 years
U0517,58,Mexico,Basic,2022-02-05,124.5,51-60 years
U0518,32,Colombia,Standard,2022-10-29,283.5,31-40 years
U0519,52,Argentina,Basic,2022-08-09,210.5,51-60 years
U0520,31,Peru,Basic,2022-08-12,437.4,31-40 years
U0521,28,Mexico,Standard,2023-06-09,572.5,21-30 years
U0522,37,Argentina,Basic,2022-05-15,163.6,31-40 years
U0523,36,Argentina,Basic,2022-03-24,207.8,31-40 years
U0525,46,Mexico,Basic,2024-02-10,87.8,41-50 years
U0526,36,Argentina,Basic,2023-05-31,312.4,31-40 years
U0527,63,Chile,Basic,2022-08-16,202.2,61-70 years
U0528,28,Argentina,Basic,2022-10-31,179.3,21-30 years
U0529,21,Mexico,Basic,2024-01-14,493.2,21-30 years
U0530,46,Mexico,Basic,2022-08-20,10.1,41-50 years
U0531,20,Colombia,Premium,2023-01-09,338.1,11-20 years
U0532,27,Argentina,Standard,2023-03-10,590.9,21-30 years
U0533,65,Mexico,Basic,2023-11-14,375.2,61-70 years
U0534,54,Peru,Standard,2022-03-07,113.1,51-60 years
U0535,47,Chile,Basic,2022-06-22,20.8,41-50 years
U0536,53,Mexico,Basic,2022-06-01,63.2,51-60 years
U0538,52,Mexico,Premium,2023-06-15,23.7,51-60 years
U0539,23,Argentina,Basic,2022-09-06,261.6,21-30 years
U0540,48,Peru,Premium,2023-11-16,824.1,41-50 years
U0541,51,Mexico,Basic,2023-06-09,167.2,51-60 years
U0542,62,Argentina,Basic,2023-03-08,393.9,61-70 years
U0543,24,Argentina,Basic,2022-01-26,466.5,21-30 years
U0544,56,Mexico,Premium,2022-09-21,205.4,51-60 years
U0545,58,Colombia,Standard,2023-01-28,328.6,51-60 years
U0546,39,Mexico,Standard,2024-02-01,308.3,31-40 years
U0547,19,Mexico,Standard,2023-07-03,130.8,11-20 years
U0548,30,Mexico,Basic,2022-10-27,395.2,21-30 years
U0549,49,Argentina,Basic,2022-01-20,207.2,41-50 years
U0550,26,Colombia,Basic,2022-11-18,339.7,21-30 years
U0551,52,Mexico,Standard,2023-04-16,391.5,51-60 years
U0552,27,Mexico,Standard,2022-04-25,510.9,21-30 years
U0553,55,Mexico,Basic,2023-04-29,318.5,51-60 years
U0554,22,Mexico,Basic,2022-07-29,211.0,21-30 years
U0555,64,Argentina,Premium,2022-01-24,197.2,61-70 years
U0556,49,Chile,Premium,2023-11-08,420.5,41-50 years
U0557,63,Mexico,Basic,2023-09-04,369.7,61-70 years
U0558,48,Colombia,Premium,2023-04-10,237.4,41-50 years
U0559,42,Chile,Standard,2022-05-04,345.9,41-50 years
U0560,56,Mexico,Basic,2023-01-21,161.5,51-60 years
U0561,59,Argentina,Basic,2022-07-14,96.2,51-60 years
U0562,32,Mexico,Standard,2023-06-22,470.0,31-40 years
U0563,59,Argentina,Standard,2023-06-28,500.2,51-60 years
U0564,30,Mexico,Basic,2022-06-27,136.4,21-30 years
U0565,36,Colombia,Standard,2024-02-12,399.4,31-40 years
U0566,61,Mexico,Basic,2022-07-11,266.8,61-70 years
U0567,18,Colombia,Standard,2022-11-16,375.0,11-20 years
U0568,45,Argentina,Standard,2023-11-13,60.1,41-50 years
U0569,38,Peru,Standard,2023-11-14,242.5,31-40 years
U0570,59,Peru,Premium,2023-08-12,770.9,51-60 years
U0571,54,Argentina,Premium,2022-11-14,861.4,51-60 years
U0572,49,Peru,Basic,2023-02-02,84.7,41-50 years
U0573,65,Argentina,Premium,2022-07-05,849.3,61-70 years
U0574,45,Mexico,Premium,2023-11-20,105.6,41-50 years
U0575,31,Mexico,Premium,2024-01-22,72.7,31-40 years
U0576,18,Argentina,Basic,2023-02-21,545.3,11-20 years
U0577,56,Mexico,Premium,2023-10-30,835.7,51-60 years
U0578,24,Mexico,Premium,2022-08-16,356.2,21-30 years
U0579,41,Mexico,Premium,2023-08-27,756.0,41-50 years
U0580,54,Colombia,Premium,2022-06-16,289.9,51-60 years
U0581,28,Chile,Premium,2023-06-18,536.1,21-30 years
U0582,53,Colombia,Standard,2022-02-10,170.2,51-60 years
U0583,36,Colombia,Basic,2023-02-03,24.6,31-40 years
U0584,22,Mexico,Basic,2023-07-08,43.3,21-30 years
U0585,64,Colombia,Standard,2022-03-29,509.9,61-70 years
U0586,22,Mexico,Basic,2023-07-09,128.2,21-30 years
U0587,52,Argentina,Basic,2023-06-05,312.3,51-60 years
U0588,47,Mexico,Standard,2023-06-15,38.3,41-50 years
U0589,36,Argentina,Premium,2022-09-29,886.1,31-40 years
U0590,52,Mexico,Basic,2023-03-02,129.1,51-60 years
U0591,29,Mexico,Basic,2023-07-26,113.6,21-30 years
U0592,31,Mexico,Basic,2023-08-15,234.7,31-40 years
U0593,44,Mexico,Basic,2022-09-09,19.5,41-50 years
U0594,35,Mexico,Basic,2023-03-02,312.7,31-40 years
U0595,21,Chile,Basic,2022-12-13,164.4,21-30 years
U0596,63,Argentina,Standard,2022-02-02,115.2,61-70 years
U0597,26,Mexico,Premium,2023-10-07,416.1,21-30 years
U0598,40,Mexico,Standard,2023-01-15,202.1,31-40 years
U0599,53,Colombia,Premium,2023-01-08,784.9,51-60 years
U0600,64,Peru,Basic,2022-02-17,60.1,61-70 years
U0601,61,Chile,Standard,2023-10-08,489.5,61-70 years
U0602,29,Peru,Standard,2022-12-01,177.7,21-30 years
U0603,50,Argentina,Basic,2023-12-20,174.1,41-50 years
U0604,60,Argentina,Basic,2024-01-22,300.8,51-60 years
U0605,48,Chile,Premium,2022-10-20,713.6,41-50 years
U0606,53,Mexico,Premium,2023-08-09,216.2,51-60 years
U0607,38,Colombia,Standard,2023-12-05,301.9,31-40 years
U0608,57,Peru,Premium,2022-12-23,779.1,51-60 years
U0609,45,Mexico,Basic,2023-12-17,184.2,41-50 years
U0610,49,Chile,Standard,2023-05-16,514.2,41-50 years
U0611,55,Chile,Basic,2023-09-23,293.3,51-60 years
U0612,42,Colombia,Standard,2023-07-22,94.4,41-50 years
U0613,36,Colombia,Basic,2023-05-21,43.6,31-40 years
U0614,36,Argentina,Premium,2022-05-01,141.7,31-40 years
U0615,49,Chile,Premium,2023-01-01,161.6,41-50 years
U0616,61,Chile,Basic,2023-10-06,168.3,61-70 years
U0617,22,Argentina,Premium,2023-10-08,878.3,21-30 years
U0618,31,Peru,Premium,2022-12-31,95.7,31-40 years
U0619,25,Mexico,Standard,2023-11-14,436.1,21-30 years
U0620,21,Mexico,Basic,2023-12-25,248.1,21-30 years
U0621,62,Chile,Premium,2022-06-28,472.4,61-70 years
U0622,33,Colombia,Standard,2022-03-03,594.7,31-40 years
U0623,51,Mexico,Basic,2022-06-13,88.2,51-60 years
U0624,59,Chile,Standard,2023-12-07,13.0,51-60 years
U0625,53,Colombia,Basic,2022-06-11,352.3,51-60 years
U0626,33,Colombia,Basic,2022-12-13,27.7,31-40 years
U0627,64,Mexico,Basic,2022-08-29,219.9,61-70 years
U0628,42,Mexico,Standard,2022-12-20,120.3,41-50 years
U0629,21,Mexico,Basic,2022-05-23,242.3,21-30 years
U0630,33,Peru,Basic,2023-06-16,70.6,31-40 years
U0631,35,Chile,Standard,2023-09-18,522.2,31-40 years
U0632,58,Colombia,Standard,2023-07-03,46.3,51-60 years
U0633,53,Mexico,Standard,2024-01-19,335.9,51-60 years
U0634,40,Peru,Standard,2022-06-08,410.6,31-40 years
U0635,63,Mexico,Premium,2023-03-26,741.0,61-70 years
U0636,44,Argentina,Standard,2023-04-11,43.9,41-50 years
U0637,32,Colombia,Basic,2022-03-09,318.4,31-40 years
U0638,19,Chile,Premium,2023-02-03,851.2,11-20 years
U0639,30,Argentina,Premium,2022-08-03,527.0,21-30 years
U0640,23,Chile,Premium,2022-10-31,669.8,21-30 years
U0641,43,Mexico,Standard,2023-04-25,470.4,41-50 years
U0642,47,Colombia,Basic,2023-05-11,162.7,41-50 years
U0643,23,Colombia,Basic,2022-05-16,237.8,21-30 years
U0644,65,Chile,Basic,2022-08-29,57.9,61-70 years
U0645,45,Mexico,Basic,2022-12-26,255.9,41-50 years
U0646,42,Chile,Premium,2022-12-01,365.2,41-50 years
U0647,40,Peru,Basic,2022-04-15,323.9,31-40 years
U0648,42,Colombia,Standard,2024-02-01,60.7,41-50 years
U0649,51,Chile,Basic,2022-10-06,246.2,51-60 years
U0650,38,Colombia,Standard,2024-01-08,300.3,31-40 years
U0651,54,Mexico,Standard,2022-03-19,304.2,51-60 years
U0652,19,Argentina,Basic,2022-07-08,234.9,11-20 years
U0653,65,Mexico,Standard,2024-01-09,209.6,61-70 years
U0654,46,Chile,Premium,2023-06-20,296.8,41-50 years
U0655,41,Colombia,Standard,2023-06-06,296.5,41-50 years
U0656,32,Mexico,Standard,2023-08-15,288.0,31-40 years
U0657,60,Mexico,Basic,2023-01-22,44.6,51-60 years
U0658,38,Chile,Premium,2022-09-01,218.5,31-40 years
U0659,22,Argentina,Basic,2022-08-05,392.3,21-30 years
U0661,62,Colombia,Standard,2023-03-14,394.0,61-70 years
U0662,48,Mexico,Standard,2024-02-15,120.5,41-50 years
U0663,39,Argentina,Basic,2022-03-05,11.4,31-40 years
U0664,20,Mexico,Basic,2022-11-12,61.3,11-20 years
U0665,51,Peru,Basic,2022-05-20,152.9,51-60 years
U0667,60,Chile,Standard,2022-04-17,406.3,51-60 years
U0668,27,Chile,Basic,2023-08-05,49.2,21-30 years
U0669,39,Mexico,Basic,2023-06-13,465.9,31-40 years
U0670,57,Argentina,Premium,2023-09-22,352.2,51-60 years
U0671,49,Argentina,Basic,2022-11-13,455.6,41-50 years
U0672,52,Argentina,Standard,2022-03-29,165.4,51-60 years
U0673,34,Mexico,Premium,2022-05-24,766.0,31-40 years
U0674,42,Peru,Basic,2022-10-06,293.3,41-50 years
U0675,61,Colombia,Standard,2022-02-19,61.9,61-70 years
U0676,32,Peru,Standard,2023-09-28,284.8,31-40 years
U0677,21,Chile,Premium,2024-02-29,270.7,21-30 years
U0679,57,Mexico,Basic,2022-03-08,409.5,51-60 years
U0680,38,Mexico,Basic,2023-03-15,67.7,31-40 years
U0682,53,Peru,Basic,2022-07-18,85.3,51-60 years
U0683,60,Mexico,Premium,2023-07-28,257.8,51-60 years
U0684,41,Argentina,Basic,2022-12-31,293.3,41-50 years
U0685,44,Colombia,Basic,2023-10-02,238.3,41-50 years
U0686,51,Peru,Basic,2022-03-12,16.8,51-60 years
U0687,45,Chile,Premium,2022-10-31,68.8,41-50 years
U0688,60,Argentina,Basic,2022-09-17,194.7,51-60 years
U0689,39,Argentina,Basic,2022-12-17,194.7,31-40 years
U0690,26,Chile,Standard,2022-06-24,412.3,21-30 years
U0691,37,Peru,Basic,2022-07-14,490.9,31-40 years
U0692,44,Colombia,Standard,2023-04-06,322.6,41-50 years
U0693,53,Mexico,Standard,2023-07-11,456.7,51-60 years
U0694,51,Argentina,Basic,2023-01-01,121.2,51-60 years
U0695,41,Colombia,Premium,2024-02-09,885.2,41-50 years
U0696,51,Colombia,Premium,2022-09-05,64.5,51-60 years
U0697,41,Peru,Basic,2023-11-24,18.7,41-50 years
U0698,47,Chile,Standard,2022-02-14,99.7,41-50 years
U0700,31,Chile,Premium,2022-08-17,721.4,31-40 years
U0702,65,Mexico,Premium,2022-08-26,490.6,61-70 years
U0703,50,Mexico,Premium,2022-02-11,34.9,41-50 years
U0704,51,Colombia,Premium,2022-05-14,169.2,51-60 years
U0705,25,Mexico,Premium,2023-02-08,758.4,21-30 years
U0706,32,Chile,Basic,2023-09-20,106.9,31-40 years
U0708,48,Argentina,Standard,2023-10-15,229.5,41-50 years
U0709,33,Colombia,Standard,2023-12-23,421.0,31-40 years
U0710,60,Mexico,Standard,2023-08-01,410.3,51-60 years
U0711,44,Chile,Standard,2023-01-11,209.6,41-50 years
U0712,20,Mexico,Premium,2022-03-02,779.2,11-20 years
U0713,58,Argentina,Basic,2023-06-04,410.4,51-60 years
U0714,54,Chile,Premium,2023-07-04,829.3,51-60 years
U0715,48,Colombia,Basic,2022-10-01,27.1,41-50 years
U0716,48,Mexico,Premium,2023-12-08,607.1,41-50 years
U0717,52,Mexico,Basic,2022-12-02,311.8,51-60 years
U0718,64,Colombia,Premium,2022-01-19,296.8,61-70 years
U0719,33,Colombia,Premium,2023-04-08,275.1,31-40 years
U0720,41,Mexico,Premium,2022-05-10,50.3,41-50 years
U0721,63,Argentina,Standard,2022-01-22,528.9,61-70 years
U0722,46,Colombia,Standard,2022-01-10,292.2,41-50 years
U0723,59,Mexico,Standard,2023-04-12,346.4,51-60 years
U0724,28,Chile,Standard,2023-03-07,421.8,21-30 years
U0725,43,Argentina,Premium,2023-08-27,887.3,41-50 years
U0726,41,Mexico,Basic,2023-12-26,311.4,41-50 years
U0727,48,Argentina,Standard,2023-07-01,578.3,41-50 years
U0728,39,Argentina,Premium,2023-01-17,721.3,31-40 years
U0730,52,Mexico,Premium,2022-11-23,478.6,51-60 years
U0731,60,Argentina,Basic,2023-01-26,339.8,51-60 years
U0732,54,Mexico,Basic,2022-06-12,271.2,51-60 years
U0734,61,Colombia,Basic,2022-11-23,367.9,61-70 years
U0735,57,Mexico,Premium,2023-05-04,643.5,51-60 years
U0736,23,Mexico,Premium,2022-11-02,369.4,21-30 years
U0737,54,Colombia,Standard,2022-04-16,149.4,51-60 years
U0738,28,Colombia,Basic,2024-02-21,300.3,21-30 years
U0739,40,Colombia,Premium,2022-01-05,485.8,31-40 years
U0740,22,Argentina,Standard,2023-07-19,504.6,21-30 years
U0741,40,Colombia,Basic,2022-05-29,435.5,31-40 years
U0742,65,Argentina,Standard,2022-02-27,471.6,61-70 years
U0743,65,Mexico,Basic,2023-09-17,192.5,61-70 years
U0744,23,Mexico,Standard,2023-06-25,416.4,21-30 years
U0745,35,Peru,Standard,2022-06-16,396.5,31-40 years
U0746,54,Argentina,Basic,2022-07-28,448.7,51-60 years
U0747,48,Mexico,Basic,2022-03-27,350.3,41-50 years
U0748,19,Argentina,Standard,2022-01-03,319.1,11-20 years
U0749,38,Mexico,Basic,2023-05-17,318.2,31-40 years
U0750,55,Peru,Basic,2023-04-03,272.6,51-60 years
U0751,59,Colombia,Basic,2022-11-29,416.7,51-60 years
U0752,39,Peru,Standard,2022-03-13,387.9,31-40 years
U0753,36,Colombia,Standard,2023-09-02,447.7,31-40 years
U0754,44,Mexico,Basic,2024-01-27,122.2,41-50 years
U0755,60,Chile,Standard,2022-06-30,64.5,51-60 years
U0756,50,Mexico,Basic,2022-09-30,144.3,41-50 years
U0757,62,Colombia,Standard,2022-10-18,130.4,61-70 years
U0758,23,Colombia,Standard,2022-05-17,325.6,21-30 years
U0759,24,Chile,Premium,2022-11-04,177.8,21-30 years
U0760,21,Chile,Standard,2023-08-21,273.0,21-30 years
U0761,49,Colombia,Basic,2022-04-10,325.5,41-50 years
U0762,65,Peru,Basic,2022-09-10,441.5,61-70 years
U0763,42,Argentina,Premium,2022-03-17,91.3,41-50 years
U0764,54,Mexico,Premium,2022-10-27,324.3,51-60 years
U0765,22,Chile,Basic,2023-07-16,120.1,21-30 years
U0766,47,Mexico,Premium,2023-05-13,885.6,41-50 years
U0767,65,Mexico,Basic,2024-01-27,226.9,61-70 years
U0768,32,Argentina,Basic,2023-03-13,422.4,31-40 years
U0769,64,Argentina,Standard,2023-01-08,241.5,61-70 years
U0770,22,Argentina,Basic,2024-01-26,223.0,21-30 years
U0771,36,Chile,Premium,2022-08-13,143.0,31-40 years
U0772,46,Mexico,Premium,2023-10-19,512.8,41-50 years
U0773,51,Mexico,Basic,2023-05-23,140.9,51-60 years
U0774,18,Chile,Basic,2023-04-15,297.3,11-20 years
U0775,50,Mexico,Basic,2022-10-22,249.1,41-50 years
U0776,54,Mexico,Basic,2022-04-23,156.1,51-60 years
U0777,22,Argentina,Basic,2023-08-30,151.7,21-30 years
U0778,21,Colombia,Standard,2022-01-25,449.9,21-30 years
U0779,25,Mexico,Premium,2022-11-13,285.3,21-30 years
U0780,52,Colombia,Standard,2022-04-13,88.2,51-60 years
U0781,50,Chile,Basic,2022-02-25,357.8,41-50 years
U0782,31,Colombia,Basic,2024-01-22,236.8,31-40 years
U0783,23,Colombia,Standard,2023-04-17,220.5,21-30 years
U0784,25,Argentina,Basic,2022-05-01,509.6,21-30 years
U0785,46,Colombia,Standard,2022-06-27,56.4,41-50 years
U0786,32,Argentina,Standard,2024-01-07,32.4,31-40 years
U0787,39,Mexico,Premium,2024-01-31,187.2,31-40 years
U0788,18,Mexico,Basic,2022-10-03,472.8,11-20 years
U0789,25,Argentina,Premium,2022-07-16,360.2,21-30 years
U0790,36,Argentina,Standard,2023-05-25,594.2,31-40 years
U0791,23,Mexico,Basic,2022-04-21,127.0,21-30 years
U0792,56,Mexico,Standard,2022-12-09,412.7,51-60 years
U0793,43,Peru,Standard,2023-04-20,372.2,41-50 years
U0794,30,Mexico,Standard,2022-03-26,186.0,21-30 years
U0795,33,Colombia,Basic,2023-09-18,121.3,31-40 years
U0796,22,Peru,Standard,2022-05-24,424.5,21-30 years
U0797,20,Argentina,Premium,2023-03-10,426.7,11-20 years
U0798,45,Colombia,Standard,2022-06-03,267.7,41-50 years
U0799,41,Colombia,Basic,2023-02-15,301.1,41-50 years
U0800,55,Colombia,Standard,2022-07-30,419.0,51-60 years
U0801,29,Colombia,Basic,2023-04-17,420.7,21-30 years
U0802,42,Mexico,Standard,2024-02-20,196.8,41-50 years
U0803,39,Chile,Premium,2022-03-01,403.5,31-40 years
U0804,41,Colombia,Premium,2023-11-18,879.6,41-50 years
U0805,35,Chile,Standard,2022-09-22,245.4,31-40 years
U0806,50,Colombia,Basic,2022-06-15,130.5,41-50 years
U0807,42,Mexico,Basic,2022-02-16,77.9,41-50 years
U0808,33,Mexico,Basic,2022-06-22,244.4,31-40 years
U0809,55,Argentina,Basic,2022-08-22,221.8,51-60 years
U0810,34,Argentina,Standard,2023-05-24,175.7,31-40 years
U0811,46,Colombia,Basic,2022-12-12,241.8,41-50 years
U0812,55,Argentina,Premium,2024-02-09,583.7,51-60 years
U0813,24,Colombia,Premium,2022-10-01,687.2,21-30 years
U0814,25,Argentina,Basic,2023-11-10,320.0,21-30 years
U0815,32,Mexico,Standard,2023-06-23,362.2,31-40 years
U0816,21,Chile,Premium,2023-08-17,841.0,21-30 years
U0817,32,Mexico,Standard,2022-08-24,434.8,31-40 years
U0818,22,Mexico,Basic,2024-01-16,465.6,21-30 years
U0819,48,Argentina,Standard,2022-01-13,345.9,41-50 years
U0820,52,Colombia,Premium,2023-07-05,415.2,51-60 years
U0821,58,Mexico,Standard,2022-12-02,487.4,51-60 years
U0822,60,Chile,Basic,2024-01-11,122.1,51-60 years
U0823,21,Argentina,Premium,2024-01-06,376.1,21-30 years
U0824,33,Chile,Premium,2022-11-28,709.6,31-40 years
U0825,44,Mexico,Standard,2022-09-20,383.0,41-50 years
U0826,41,Mexico,Standard,2022-08-11,304.2,41-50 years
U0827,54,Chile,Standard,2022-10-12,460.2,51-60 years
U0828,62,Argentina,Premium,2022-05-28,143.7,61-70 years
U0829,25,Peru,Standard,2022-04-23,288.5,21-30 years
U0830,62,Colombia,Basic,2023-06-28,251.6,61-70 years
U0831,38,Chile,Basic,2022-06-19,326.3,31-40 years
U0832,54,Chile,Basic,2022-08-22,291.3,51-60 years
U0833,63,Peru,Basic,2023-05-01,277.3,61-70 years
U0834,65,Chile,Standard,2022-01-15,317.0,61-70 years
U0835,18,Argentina,Premium,2023-11-28,704.7,11-20 years
U0836,55,Peru,Premium,2023-03-13,418.0,51-60 years
U0837,19,Argentina,Standard,2022-06-07,299.2,11-20 years
U0838,60,Mexico,Standard,2022-11-02,80.3,51-60 years
U0839,62,Colombia,Basic,2023-11-18,440.6,61-70 years
U0840,53,Mexico,Basic,2024-02-12,152.0,51-60 years
U0841,63,Argentina,Standard,2022-09-09,231.7,61-70 years
U0842,61,Colombia,Basic,2024-02-17,72.0,61-70 years
U0843,33,Colombia,Basic,2022-10-05,321.1,31-40 years
U0844,24,Mexico,Premium,2022-01-10,368.0,21-30 years
U0845,22,Mexico,Premium,2022-03-04,857.7,21-30 years
U0846,34,Colombia,Premium,2023-09-14,33.6,31-40 years
U0847,22,Mexico,Basic,2023-10-01,57.6,21-30 years
U0848,29,Argentina,Premium,2023-11-09,738.1,21-30 years
U0849,65,Mexico,Premium,2022-06-15,753.2,61-70 years
U0850,43,Argentina,Standard,2022-10-03,370.7,41-50 years
U0851,52,Peru,Basic,2023-01-06,35.5,51-60 years
U0852,63,Colombia,Standard,2023-07-06,161.2,61-70 years
U0853,18,Argentina,Basic,2023-11-01,433.3,11-20 years
U0854,41,Argentina,Basic,2022-01-13,434.7,41-50 years
U0855,32,Mexico,Basic,2022-10-24,74.0,31-40 years
U0856,42,Argentina,Premium,2022-12-30,228.5,41-50 years
U0857,26,Chile,Basic,2022-07-31,534.5,21-30 years
U0858,56,Mexico,Standard,2023-06-14,534.5,51-60 years
U0859,42,Colombia,Standard,2024-01-16,462.6,41-50 years
U0860,20,Mexico,Standard,2024-01-13,379.9,11-20 years
U0861,39,Chile,Basic,2024-01-05,397.9,31-40 years
U0862,45,Colombia,Standard,2022-05-01,582.1,41-50 years
U0863,49,Mexico,Basic,2024-02-18,14.7,41-50 years
U0864,61,Argentina,Premium,2023-02-04,653.6,61-70 years
U0865,53,Mexico,Premium,2022-08-19,101.8,51-60 years
U0866,35,Chile,Basic,2023-04-01,147.3,31-40 years
U0867,29,Chile,Premium,2023-08-29,295.3,21-30 years
U0868,38,Mexico,Basic,2023-10-15,144.7,31-40 years
